ubigeo,distrito,departamen,poblacion,ipress_per_10k,atenciones_per_10k,dist_mediana_km,pct_ccpp_10km,indice_baseline,quintil_baseline,etiqueta_baseline,indice_alternativo,quintil_alternativo,etiqueta_alternativo,cambio_quintil,cambio_abs
101002,BAÑOS,HUANUCO,7184.0,4.1759,0.0,25.942,0.0,0.3297,1,Very low,0.2938,1,Very low,0.0,0.0
211302,ANAPIA,PUNO,3376.0,2.9621,0.0,,,0.3421,1,Very low,0.2574,1,Very low,0.0,0.0
180206,LLOQUE,MOQUEGUA,2087.0,4.7916,0.0,81.98,0.0,0.239,1,Very low,0.3091,1,Very low,0.0,0.0
211301,YUNGUYO,PUNO,27385.0,4.0168,1312.7625,6.02,90.62,0.6365,5,Very high,0.6366,5,Very high,0.0,0.0
130302,BAMBAMARCA,LA LIBERTAD,3992.0,5.01,0.0,25.456,0.0,0.3536,1,Very low,0.3157,1,Very low,0.0,0.0
211305,OLLARAYA,PUNO,5376.0,1.8601,0.0,10.097,48.84,0.3692,2,Low,0.368,2,Low,0.0,0.0
100509,PUÑOS,HUANUCO,4316.0,6.9509,0.0,34.784,0.0,0.3682,2,Low,0.3689,2,Low,0.0,0.0
020101,HUARAZ,ANCASH,65663.0,9.7467,7399.1441,8.089,79.64,0.7703,5,Very high,0.7817,5,Very high,0.0,0.0
040104,CERRO COLORADO,AREQUIPA,158836.0,1.7628,89.4004,3.793,100.0,0.5809,4,High,0.5899,4,High,0.0,0.0
210401,JULI,PUNO,21619.0,7.4009,963.0418,12.219,35.31,0.6614,5,Very high,0.6653,5,Very high,0.0,0.0
021004,CHAVIN DE HUANTAR,ANCASH,9251.0,4.3239,0.0,27.179,0.0,0.3269,1,Very low,0.2961,1,Very low,0.0,0.0
021001,HUARI,ANCASH,10423.0,5.7565,6524.9928,6.445,81.25,0.702,5,Very high,0.6961,5,Very high,0.0,0.0
021013,RAPAYAN,ANCASH,1800.0,5.5556,0.0,45.486,0.0,0.3004,1,Very low,0.3301,1,Very low,0.0,0.0
021807,SAMANCO,ANCASH,4676.0,6.4157,0.0,17.737,5.88,0.4358,2,Low,0.4462,2,Low,0.0,0.0
060309,SOROCHUCO,CAJAMARCA,9881.0,7.0843,0.0,14.715,1.05,0.4755,3,Medium,0.4554,3,Medium,0.0,0.0
131201,VIRU,LA LIBERTAD,71152.0,2.1082,1377.7547,8.443,60.19,0.5522,4,High,0.5496,4,High,0.0,0.0
220206,SAN RAFAEL,SAN MARTIN,7706.0,6.4885,0.0,4.6,90.91,0.5602,4,High,0.5422,4,High,0.0,0.0
120905,HUAMANCACA CHICO,JUNIN,6126.0,3.2648,0.0,2.86,100.0,0.4961,3,Medium,0.4922,3,Medium,0.0,0.0
040509,ICHUPAMPA,AREQUIPA,648.0,15.4321,0.0,13.19,11.11,0.598,4,High,0.5826,4,High,0.0,0.0
090715,SALCAHUASI,HUANCAVELICA,3294.0,12.1433,0.0,7.375,78.18,0.6191,4,High,0.6217,4,High,0.0,0.0
150725,SAN PEDRO DE HUANCAYRE,LIMA,248.0,40.3226,0.0,35.073,0.0,0.5341,4,High,0.5354,4,High,0.0,0.0
120133,SAPALLANGA,JUNIN,12879.0,4.6587,0.0,7.64,86.11,0.4703,3,Medium,0.4851,3,Medium,0.0,0.0
150105,BREÑA,LIMA,75882.0,19.3722,8860.204,0.846,100.0,0.945,5,Very high,0.9229,5,Very high,0.0,0.0
070102,BELLAVISTA,CALLAO,72625.0,16.2478,47382.3064,0.152,100.0,0.945,5,Very high,0.9194,5,Very high,0.0,0.0
150114,LA MOLINA,LIMA,182603.0,8.3241,15071.4391,3.308,100.0,0.8164,5,Very high,0.8193,5,Very high,0.0,0.0
150115,LA VICTORIA,LIMA,169270.0,5.1988,16954.2742,1.729,100.0,0.7584,5,Very high,0.7432,5,Very high,0.0,0.0
150123,PACHACAMAC,LIMA,139067.0,3.9549,0.0,9.701,54.17,0.4327,2,Low,0.4341,2,Low,0.0,0.0
080906,QUELLOUNO,CUSCO,18320.0,4.3668,0.0,39.451,0.0,0.2842,1,Very low,0.297,1,Very low,0.0,0.0
150710,LAHUAYTAMBO,LIMA,651.0,30.722,0.0,28.748,0.0,0.5538,4,High,0.5298,4,High,0.0,0.0
040304,ATIQUIPA,AREQUIPA,945.0,21.164,0.0,36.047,0.0,0.508,3,Medium,0.5105,3,Medium,0.0,0.0
210105,CAPACHICA,PUNO,11436.0,5.2466,0.0,29.278,0.0,0.3434,1,Very low,0.3212,1,Very low,0.0,0.0
090706,DANIEL HERNANDEZ,HUANCAVELICA,10381.0,3.8532,271.6501,4.334,100.0,0.6405,5,Very high,0.6574,5,Very high,0.0,0.0
090704,AHUAYCHA,HUANCAVELICA,5619.0,8.8984,0.0,7.422,100.0,0.5726,4,High,0.632,4,High,0.0,0.0
211104,CARACOTO,PUNO,5608.0,5.3495,0.0,10.477,45.71,0.4605,3,Medium,0.4612,3,Medium,0.0,0.0
120105,CHACAPAMPA,JUNIN,810.0,49.3827,0.0,9.895,56.52,0.6826,5,Very high,0.6877,5,Very high,0.0,0.0
120120,HUASICANCHA,JUNIN,842.0,11.8765,0.0,13.092,7.14,0.5636,4,High,0.5421,4,High,0.0,0.0
120902,AHUAC,JUNIN,5932.0,3.3715,0.0,10.742,30.77,0.4044,2,Low,0.3924,2,Low,0.0,0.0
151030,TOMAS,LIMA,1151.0,17.3762,0.0,48.092,0.0,0.459,3,Medium,0.4957,3,Medium,0.0,0.0
090717,SURCUBAMBA,HUANCAVELICA,4926.0,14.2103,280.1462,4.194,94.96,0.8324,5,Very high,0.8125,5,Very high,0.0,0.0
150137,SANTA ANITA,LIMA,242026.0,7.3546,4097.9482,1.784,100.0,0.7986,5,Very high,0.7838,5,Very high,0.0,0.0
040403,AYO,AREQUIPA,401.0,24.9377,0.0,49.298,0.0,0.4809,3,Medium,0.5211,3,Medium,0.0,0.0
120411,JANJAILLO,JUNIN,681.0,14.6843,0.0,13.357,4.55,0.5901,4,High,0.567,4,High,0.0,0.0
120410,HUERTAS,JUNIN,1644.0,6.0827,0.0,3.051,100.0,0.5698,4,High,0.5693,4,High,0.0,0.0
040501,CHIVAY,AREQUIPA,8073.0,4.9548,5003.0967,7.21,74.29,0.6674,5,Very high,0.6635,5,Very high,0.0,0.0
120408,HUAMALI,JUNIN,1809.0,5.5279,0.0,9.69,50.0,0.4758,3,Medium,0.4724,3,Medium,0.0,0.0
120416,MASMA,JUNIN,2065.0,9.6852,0.0,7.757,84.62,0.5841,4,High,0.5977,4,High,0.0,0.0
120809,SUITUCANCHA,JUNIN,1014.0,9.8619,0.0,45.367,0.0,0.3948,2,Low,0.424,2,Low,0.0,0.0
160510,JENARO HERRERA,LORETO,5754.0,1.7379,0.0,134.626,0.0,0.1469,1,Very low,0.224,1,Very low,0.0,0.0
120134,SICAYA,JUNIN,8166.0,1.2246,0.0,7.391,92.86,0.3831,2,Low,0.4042,2,Low,0.0,0.0
151028,TANTA,LIMA,504.0,19.8413,0.0,50.209,0.0,0.4643,3,Medium,0.5061,3,Medium,0.0,0.0
040506,COPORAQUE,AREQUIPA,1542.0,6.4851,0.0,6.792,100.0,0.5294,4,High,0.5814,4,High,0.0,0.0
090707,HUACHOCOLPA,HUANCAVELICA,6534.0,6.1218,32.1396,4.215,98.0,0.6902,5,Very high,0.6767,5,Very high,0.0,0.0
120214,SAN JOSE DE QUERO,JUNIN,6106.0,9.8264,0.0,28.815,0.0,0.4467,2,Low,0.4229,2,Low,0.0,0.0
090716,SAN MARCOS DE ROCCHAC,HUANCAVELICA,2856.0,14.0056,115.5462,4.154,94.44,0.8241,5,Very high,0.8026,5,Very high,0.0,0.0
150109,CIENEGUILLA,LIMA,50486.0,4.3576,0.0,10.784,23.08,0.4313,2,Low,0.4132,2,Low,0.0,0.0
040608,YANAQUIHUA,AREQUIPA,6061.0,3.2998,0.0,61.402,0.0,0.2099,1,Very low,0.2676,1,Very low,0.0,0.0
120125,PILCOMAYO,JUNIN,17062.0,0.5861,0.0,3.746,100.0,0.4286,2,Low,0.4368,2,Low,0.0,0.0
210902,CONIMA,PUNO,3064.0,6.5274,0.0,46.044,0.0,0.3248,1,Very low,0.3568,1,Very low,0.0,0.0
120104,CARHUACALLANGA,JUNIN,1398.0,7.1531,0.0,5.927,100.0,0.5609,4,High,0.5997,4,High,0.0,0.0
130402,PACANGA,LA LIBERTAD,24913.0,0.8028,0.0,8.954,65.52,0.3651,2,Low,0.3699,2,Low,0.0,0.0
021805,MORO,ANCASH,7545.0,3.9761,0.0,36.681,0.0,0.282,1,Very low,0.2866,1,Very low,0.0,0.0
040312,QUICACHA,AREQUIPA,1890.0,5.291,0.0,61.152,0.0,0.2648,1,Very low,0.3222,1,Very low,0.0,0.0
210709,SANTA LUCIA,PUNO,7620.0,3.937,0.0,53.511,0.0,0.2379,1,Very low,0.2856,1,Very low,0.0,0.0
090302,ANCHONGA,HUANCAVELICA,8216.0,8.52,188.6563,2.115,100.0,0.7842,5,Very high,0.7724,5,Very high,0.0,0.0
120126,PUCARA,JUNIN,5008.0,9.984,0.0,11.119,42.86,0.5579,4,High,0.5616,4,High,0.0,0.0
211101,JULIACA,PUNO,235221.0,3.146,3458.7048,9.625,55.43,0.5864,4,High,0.588,4,High,0.0,0.0
100502,ARANCAY,HUANUCO,1603.0,6.2383,0.0,50.216,0.0,0.3064,1,Very low,0.3484,1,Very low,0.0,0.0
081302,CHINCHERO,CUSCO,9896.0,2.021,0.0,14.74,0.0,0.3343,1,Very low,0.2309,1,Very low,0.0,0.0
090610,SAN ANTONIO DE CUSICANCHA,HUANCAVELICA,1676.0,11.9332,0.0,13.958,2.24,0.5574,4,High,0.5337,4,High,0.0,0.0
020305,MIRGAS,ANCASH,5370.0,7.4488,0.0,24.128,0.0,0.4247,2,Low,0.3804,2,Low,0.0,0.0
090703,ACRAQUIA,HUANCAVELICA,5014.0,7.9777,93.7375,4.455,100.0,0.7366,5,Very high,0.7554,5,Very high,0.0,0.0
080302,ANCAHUASI,CUSCO,7015.0,1.4255,0.0,37.12,0.0,0.2131,1,Very low,0.2192,1,Very low,0.0,0.0
080301,ANTA,CUSCO,16833.0,2.3763,0.0,21.257,0.0,0.303,1,Very low,0.2418,1,Very low,0.0,0.0
110210,SUNAMPE,ICA,28435.0,0.7034,0.0,4.782,100.0,0.4144,2,Low,0.4372,2,Low,0.0,0.0
020301,LLAMELLIN,ANCASH,3552.0,2.8153,0.0,30.468,0.0,0.2697,1,Very low,0.2533,1,Very low,0.0,0.0
021809,NUEVO CHIMBOTE,ANCASH,157211.0,1.7174,9783.9846,4.882,89.66,0.6174,4,High,0.5994,4,High,0.0,0.0
080309,ZURITE,CUSCO,3714.0,2.6925,0.0,30.101,0.0,0.2695,1,Very low,0.2507,1,Very low,0.0,0.0
080407,TARAY,CUSCO,4745.0,6.3224,0.0,9.211,70.97,0.5013,3,Medium,0.5127,3,Medium,0.0,0.0
030108,SAN PEDRO DE CACHORA,APURIMAC,3864.0,2.588,0.0,17.484,0.0,0.3309,1,Very low,0.2475,1,Very low,0.0,0.0
090407,HUACHOS,HUANCAVELICA,1676.0,23.8663,59.6659,2.96,92.31,0.8817,5,Very high,0.8423,5,Very high,0.0,0.0
210303,AYAPATA,PUNO,12540.0,3.1898,0.0,110.361,0.0,0.1889,1,Very low,0.2642,1,Very low,0.0,0.0
081101,PAUCARTAMBO,CUSCO,13491.0,2.2237,0.0,46.587,0.0,0.2028,1,Very low,0.2362,1,Very low,0.0,0.0
081306,OLLANTAYTAMBO,CUSCO,11347.0,3.5252,0.0,47.821,0.0,0.2388,1,Very low,0.2747,1,Very low,0.0,0.0
090702,ACOSTAMBO,HUANCAVELICA,4110.0,14.5985,111.9221,5.314,100.0,0.8114,5,Very high,0.8423,5,Very high,0.0,0.0
040309,HUANUHUANU,AREQUIPA,3469.0,2.8827,0.0,48.392,0.0,0.2177,1,Very low,0.2552,1,Very low,0.0,0.0
090107,HUAYLLAHUARA,HUANCAVELICA,724.0,13.8122,13.8122,2.242,100.0,0.8362,5,Very high,0.8253,5,Very high,0.0,0.0
151016,HUANTAN,LIMA,943.0,10.6045,0.0,46.957,0.0,0.4,2,Low,0.434,2,Low,0.0,0.0
151022,OMAS,LIMA,562.0,17.7936,0.0,43.073,0.0,0.4741,3,Medium,0.498,3,Medium,0.0,0.0
090115,PILCHACA,HUANCAVELICA,487.0,20.5339,0.0,5.754,100.0,0.6979,5,Very high,0.7347,5,Very high,0.0,0.0
090112,MOYA,HUANCAVELICA,2539.0,7.8771,295.3919,3.511,100.0,0.7577,5,Very high,0.7632,5,Very high,0.0,0.0
040518,TUTI,AREQUIPA,738.0,13.5501,0.0,17.532,6.6,0.5494,4,High,0.5603,4,High,0.0,0.0
210605,PUSI,PUNO,6515.0,1.5349,0.0,18.008,1.32,0.3001,1,Very low,0.3039,1,Very low,0.0,0.0
081106,KOSÑIPATA,CUSCO,5692.0,3.5137,0.0,78.417,0.0,0.2057,1,Very low,0.2744,1,Very low,0.0,0.0
090101,HUANCAVELICA,HUANCAVELICA,41284.0,6.5401,105637.2929,6.139,68.42,0.7456,5,Very high,0.7226,5,Very high,0.0,0.0
120211,MITO,JUNIN,1369.0,21.9138,0.0,4.318,100.0,0.7212,5,Very high,0.7377,5,Very high,0.0,0.0
120101,HUANCAYO,JUNIN,119025.0,20.4999,6848.8133,6.274,80.0,0.8774,5,Very high,0.8685,5,Very high,0.0,0.0
150714,RICARDO PALMA,LIMA,6358.0,1.5728,0.0,8.058,83.33,0.3816,2,Low,0.3959,2,Low,0.0,0.0
081103,CHALLABAMBA,CUSCO,11389.0,2.6341,0.0,48.402,0.0,0.2115,1,Very low,0.2492,1,Very low,0.0,0.0
090412,TANTARA,HUANCAVELICA,717.0,27.894,97.629,3.377,85.71,0.8882,5,Very high,0.8449,5,Very high,0.0,0.0
110208,SAN JUAN DE YANAC,ICA,269.0,74.3494,0.0,25.134,0.0,0.5806,4,High,0.5406,4,High,0.0,0.0
120412,JULCAN,JUNIN,671.0,14.9031,0.0,6.871,91.67,0.65,5,Very high,0.6648,5,Very high,0.0,0.0
120424,PANCAN,JUNIN,1280.0,15.625,0.0,2.649,100.0,0.7166,5,Very high,0.7099,5,Very high,0.0,0.0
040410,PAMPACOLCA,AREQUIPA,2612.0,11.4855,800.1531,42.065,0.0,0.5787,4,High,0.599,4,High,0.0,0.0
120422,PACA,JUNIN,988.0,20.2429,0.0,8.79,66.67,0.661,5,Very high,0.6664,5,Very high,0.0,0.0
130107,MOCHE,LA LIBERTAD,35945.0,2.2256,4758.1027,1.728,100.0,0.6606,5,Very high,0.6453,5,Very high,0.0,0.0
100402,CANCHABAMBA,HUANUCO,3324.0,6.0168,0.0,9.72,54.84,0.4878,3,Medium,0.4897,3,Medium,0.0,0.0
040301,CARAVELI,AREQUIPA,3705.0,5.3981,0.0,93.575,0.0,0.2523,1,Very low,0.3247,1,Very low,0.0,0.0
130504,HUASO,LA LIBERTAD,7304.0,9.5838,21.9058,6.842,87.84,0.7233,5,Very high,0.7313,5,Very high,0.0,0.0
120810,YAULI,JUNIN,5113.0,9.779,0.0,34.217,0.0,0.4239,2,Low,0.4221,2,Low,0.0,0.0
040606,RIO GRANDE,AREQUIPA,2606.0,11.5119,0.0,66.547,0.0,0.3814,2,Low,0.443,2,Low,0.0,0.0
120433,YAULI,JUNIN,1304.0,7.6687,0.0,13.356,16.07,0.4976,3,Medium,0.4915,3,Medium,0.0,0.0
040307,CHALA,AREQUIPA,7186.0,4.1748,2.7832,42.634,0.0,0.3979,2,Low,0.4202,2,Low,0.0,0.0
120803,HUAY-HUAY,JUNIN,1474.0,13.5685,0.0,41.062,0.0,0.4494,3,Medium,0.4665,3,Medium,0.0,0.0
150701,MATUCANA,LIMA,3584.0,2.7902,6431.3616,3.63,98.68,0.6597,5,Very high,0.6395,5,Very high,0.0,0.0
120802,CHACAPALPA,JUNIN,704.0,14.2045,0.0,32.406,0.0,0.4808,3,Medium,0.4714,3,Medium,0.0,0.0
120432,TUNAN MARCA,JUNIN,1165.0,8.5837,0.0,13.3,11.11,0.516,3,Medium,0.5015,3,Medium,0.0,0.0
150719,SAN JUAN DE IRIS,LIMA,1891.0,0.0,0.0,20.862,0.0,0.2734,1,Very low,0.2094,1,Very low,0.0,0.0
150722,SAN MATEO,LIMA,5120.0,13.6719,0.0,15.66,9.3,0.564,4,High,0.5645,4,High,0.0,0.0
210110,PAUCARCOLLA,PUNO,5254.0,1.9033,0.0,13.172,19.85,0.3436,1,Very low,0.3402,1,Very low,0.0,0.0
040412,UÑON,AREQUIPA,464.0,21.5517,0.0,38.865,0.0,0.5001,3,Medium,0.5112,3,Medium,0.0,0.0
090205,MARCAS,HUANCAVELICA,2402.0,16.6528,824.3131,4.502,100.0,0.8551,5,Very high,0.8745,5,Very high,0.0,0.0
150125,PUENTE PIEDRA,LIMA,378910.0,5.0144,1911.6941,2.506,100.0,0.7183,5,Very high,0.7099,5,Very high,0.0,0.0
220708,SHAMBOYACU,SAN MARTIN,12188.0,4.1024,98.4575,5.248,90.74,0.6281,4,High,0.6179,4,High,0.0,0.0
022005,QUILLO,ANCASH,14134.0,2.1225,0.0,31.522,0.0,0.2464,1,Very low,0.2332,1,Very low,0.0,0.0
040511,LLUTA,AREQUIPA,1253.0,23.9425,0.0,45.068,0.0,0.4895,3,Medium,0.5178,3,Medium,0.0,0.0
022002,CASCAPARA,ANCASH,2332.0,4.2882,0.0,11.06,21.21,0.4278,2,Low,0.41,2,Low,0.0,0.0
040605,IRAY,AREQUIPA,633.0,15.7978,0.0,27.376,0.0,0.5156,3,Medium,0.4855,3,Medium,0.0,0.0
061105,EL PRADO,CAJAMARCA,1300.0,38.4615,0.0,18.994,0.0,0.6103,4,High,0.5345,4,High,0.0,0.0
061113,UNION AGUA BLANCA,CAJAMARCA,3577.0,5.5913,0.0,20.576,2.56,0.3968,2,Low,0.418,2,Low,0.0,0.0
060108,LOS BAÑOS DEL INCA,CAJAMARCA,43401.0,1.6129,1497.4309,4.23,83.05,0.5964,4,High,0.5605,4,High,0.0,0.0
220203,BAJO BIAVO,SAN MARTIN,20617.0,4.8504,54.3241,12.01,40.26,0.5741,4,High,0.5812,4,High,0.0,0.0
040401,APLAO,AREQUIPA,8856.0,7.9042,5933.8302,6.45,71.7,0.7538,5,Very high,0.7378,5,Very high,0.0,0.0
220406,TINGO DE SAPOSOA,SAN MARTIN,661.0,15.1286,0.0,6.881,100.0,0.6522,5,Very high,0.7058,5,Very high,0.0,0.0
210101,PUNO,PUNO,146095.0,5.8866,9575.0026,6.844,69.42,0.7039,5,Very high,0.6918,5,Very high,0.0,0.0
021704,HUAYLLAPAMPA,ANCASH,1339.0,7.4683,0.0,14.229,1.1,0.4882,3,Medium,0.4651,3,Medium,0.0,0.0
021307,LUCMA,ANCASH,3262.0,9.1968,0.0,9.188,56.9,0.5615,4,High,0.5611,4,High,0.0,0.0
021205,MATO,ANCASH,2003.0,9.985,0.0,12.424,19.67,0.5481,4,High,0.5383,4,High,0.0,0.0
021306,LLUMPA,ANCASH,6435.0,6.216,0.0,15.061,32.5,0.4479,3,Medium,0.4726,3,Medium,0.0,0.0
020703,YAUYA,ANCASH,5591.0,8.9429,0.0,9.861,52.04,0.5524,4,High,0.5528,4,High,0.0,0.0
021207,PUEBLO LIBRE,ANCASH,7246.0,8.2804,0.0,8.174,93.33,0.5558,4,High,0.5851,4,High,0.0,0.0
040303,ATICO,AREQUIPA,4128.0,4.845,0.0,104.823,0.0,0.237,1,Very low,0.3114,1,Very low,0.0,0.0
022004,MATACOTO,ANCASH,1666.0,6.0024,0.0,5.239,100.0,0.5374,4,High,0.5668,4,High,0.0,0.0
020801,CASMA,ANCASH,33648.0,2.0804,11914.2297,9.59,54.17,0.5743,4,High,0.5748,4,High,0.0,0.0
070106,VENTANILLA,CALLAO,402038.0,4.1041,2173.8492,1.42,100.0,0.7071,5,Very high,0.6875,5,Very high,0.0,0.0
150132,SAN JUAN DE LURIGANCHO,LIMA,1156300.0,5.7857,5023.8001,2.287,100.0,0.757,5,Very high,0.7465,5,Very high,0.0,0.0
150118,LURIGANCHO,LIMA,232902.0,3.8213,2778.8941,4.52,100.0,0.6621,5,Very high,0.6822,5,Very high,0.0,0.0
120806,PACCHA,JUNIN,1649.0,6.0643,0.0,30.194,0.0,0.3614,1,Very low,0.3431,1,Very low,0.0,0.0
040507,HUAMBO,AREQUIPA,566.0,17.6678,0.0,54.335,0.0,0.4479,3,Medium,0.497,3,Medium,0.0,0.0
040503,CABANACONDE,AREQUIPA,2332.0,8.5763,0.0,40.024,0.0,0.3871,2,Low,0.4013,2,Low,0.0,0.0
150604,AUCALLAMA,LIMA,20446.0,2.9346,0.0,8.001,76.0,0.4174,2,Low,0.424,2,Low,0.0,0.0
040514,SAN ANTONIO DE CHUCA,AREQUIPA,1593.0,18.8324,0.0,58.128,0.0,0.4482,3,Medium,0.5028,3,Medium,0.0,0.0
210108,HUATA,PUNO,10988.0,0.9101,0.0,21.421,0.0,0.2731,1,Very low,0.2131,1,Very low,0.0,0.0
150605,CHANCAY,LIMA,65014.0,2.1534,5475.5899,4.385,93.62,0.6275,4,High,0.6093,4,High,0.0,0.0
120805,MOROCOCHA,JUNIN,4262.0,16.4242,0.0,39.027,0.0,0.4786,3,Medium,0.4903,3,Medium,0.0,0.0
150401,CANTA,LIMA,2900.0,10.3448,0.0,48.375,0.0,0.3928,2,Low,0.4302,2,Low,0.0,0.0
150403,HUAMANTANGA,LIMA,1349.0,22.2387,0.0,43.244,0.0,0.4884,3,Medium,0.513,3,Medium,0.0,0.0
120206,COMAS,JUNIN,6073.0,11.5264,0.0,38.188,0.0,0.4337,2,Low,0.4433,2,Low,0.0,0.0
040308,CHAPARRA,AREQUIPA,5814.0,3.44,0.0,64.507,0.0,0.2126,1,Very low,0.2722,1,Very low,0.0,0.0
120418,MOLINOS,JUNIN,1522.0,19.7109,0.0,16.237,20.0,0.5991,4,High,0.6188,4,High,0.0,0.0
120703,HUARICOLCA,JUNIN,3251.0,9.2279,0.0,16.9,9.68,0.4992,3,Medium,0.5093,3,Medium,0.0,0.0
120427,RICRAN,JUNIN,1567.0,12.7632,0.0,22.678,0.0,0.5122,3,Medium,0.4588,3,Medium,0.0,0.0
150712,SAN PEDRO DE LARAOS,LIMA,2452.0,4.0783,0.0,34.008,0.0,0.2939,1,Very low,0.2911,1,Very low,0.0,0.0
211102,CABANA,PUNO,4224.0,7.1023,0.0,23.435,0.0,0.4207,2,Low,0.3725,2,Low,0.0,0.0
150708,HUANZA,LIMA,2851.0,7.0151,0.0,29.855,0.0,0.3899,2,Low,0.3698,2,Low,0.0,0.0
210107,COATA,PUNO,8265.0,3.6298,0.0,21.781,0.0,0.3368,1,Very low,0.2788,1,Very low,0.0,0.0
040601,CHUQUIBAMBA,AREQUIPA,3279.0,6.0994,2668.4965,32.506,0.0,0.5267,3,Medium,0.5181,3,Medium,0.0,0.0
150110,COMAS,LIMA,545685.0,4.8013,2467.889,2.893,100.0,0.7108,5,Very high,0.7076,5,Very high,0.0,0.0
120705,LA UNION,JUNIN,3124.0,16.0051,0.0,12.116,37.93,0.6124,4,High,0.6174,4,High,0.0,0.0
150117,LOS OLIVOS,LIMA,390742.0,13.7943,691.2745,0.806,100.0,0.8722,5,Very high,0.8497,5,Very high,0.0,0.0
150135,SAN MARTIN DE PORRES,LIMA,741417.0,4.95,2739.5784,1.71,100.0,0.7295,5,Very high,0.7139,5,Very high,0.0,0.0
070101,CALLAO,CALLAO,410795.0,7.2542,11224.5037,0.425,100.0,0.8212,5,Very high,0.7963,5,Very high,0.0,0.0
150112,INDEPENDENCIA,LIMA,223827.0,2.77,4761.5793,1.711,100.0,0.677,5,Very high,0.6615,5,Very high,0.0,0.0
150107,CHACLACAYO,LIMA,44890.0,7.1285,3.787,5.474,100.0,0.6935,5,Very high,0.7262,5,Very high,0.0,0.0
150103,ATE,LIMA,672160.0,5.0286,5327.1691,1.94,100.0,0.74,5,Very high,0.727,5,Very high,0.0,0.0
150128,RIMAC,LIMA,165451.0,4.0495,2038.1865,0.79,100.0,0.7083,5,Very high,0.6856,5,Very high,0.0,0.0
150111,EL AGUSTINO,LIMA,198366.0,5.0412,2932.7102,1.267,100.0,0.7388,5,Very high,0.7187,5,Very high,0.0,0.0
150101,LIMA,LIMA,269858.0,9.3753,34317.3076,0.824,100.0,0.8645,5,Very high,0.8423,5,Very high,0.0,0.0
070103,CARMEN DE LA LEGUA REYNOSO,CALLAO,40833.0,24.49,19852.5702,0.915,100.0,0.9667,5,Very high,0.9452,5,Very high,0.0,0.0
150608,PACARAOS,LIMA,385.0,103.8961,0.0,38.046,0.0,0.5325,4,High,0.5413,4,High,0.0,0.0
120419,MONOBAMBA,JUNIN,1055.0,18.9573,0.0,29.397,0.0,0.5254,3,Medium,0.5039,3,Medium,0.0,0.0
120602,COVIRIALI,JUNIN,6332.0,9.4757,0.0,7.618,73.33,0.58,4,High,0.5795,4,High,0.0,0.0
120605,PAMPA HERMOSA,JUNIN,10899.0,5.5051,0.0,16.034,1.64,0.423,2,Low,0.4136,2,Low,0.0,0.0
120702,ACOBAMBA,JUNIN,13586.0,4.4163,1077.5799,3.701,100.0,0.6781,5,Very high,0.6848,5,Very high,0.0,0.0
150404,HUAROS,LIMA,785.0,25.4777,0.0,44.488,0.0,0.4955,3,Medium,0.5219,3,Medium,0.0,0.0
210104,ATUNCOLLA,PUNO,5778.0,1.7307,0.0,20.158,0.0,0.2927,1,Very low,0.2234,1,Very low,0.0,0.0
040129,JOSE LUIS BUSTAMANTE Y RIVERO,AREQUIPA,76905.0,4.9412,0.0,1.547,100.0,0.5568,4,High,0.5392,4,High,0.0,0.0
130904,CURGOS,LA LIBERTAD,8712.0,1.1478,0.0,7.384,88.14,0.3829,2,Low,0.3967,2,Low,0.0,0.0
100703,SAN BUENAVENTURA,HUANUCO,2744.0,10.9329,0.0,10.774,29.55,0.5713,4,High,0.5581,4,High,0.0,0.0
200705,LOS ORGANOS,PIURA,9510.0,6.3091,0.0,46.204,0.0,0.3181,1,Very low,0.3503,1,Very low,0.0,0.0
050614,SAISA,AYACUCHO,933.0,10.7181,0.0,40.149,0.0,0.4202,2,Low,0.4351,2,Low,0.0,0.0
050619,SANCOS,AYACUCHO,7510.0,7.9893,0.0,28.084,0.0,0.4168,2,Low,0.3904,2,Low,0.0,0.0
051012,VILCANCHOS,AYACUCHO,2733.0,14.6359,0.0,28.253,0.0,0.5019,3,Medium,0.4761,3,Medium,0.0,0.0
051101,VILCAS HUAMAN,AYACUCHO,8545.0,7.0217,418.9585,6.09,77.78,0.7053,5,Very high,0.6913,5,Very high,0.0,0.0
051011,SARHUA,AYACUCHO,2778.0,14.3988,0.0,14.138,25.68,0.5815,4,High,0.5921,4,High,0.0,0.0
230103,CALANA,TACNA,3338.0,5.9916,486318.1546,4.568,100.0,0.753,5,Very high,0.7737,5,Very high,0.0,0.0
050615,SAN CRISTOBAL,AYACUCHO,2182.0,9.1659,0.0,21.091,6.25,0.473,3,Medium,0.5042,3,Medium,0.0,0.0
230101,TACNA,TACNA,80845.0,38.8398,4265.0751,2.95,88.24,0.9437,5,Very high,0.8977,5,Very high,0.0,0.0
050708,UPAHUACHO,AYACUCHO,2817.0,17.7494,0.0,34.663,0.0,0.4971,3,Medium,0.4976,3,Medium,0.0,0.0
230109,SAMA,TACNA,2679.0,11.1982,0.0,43.937,0.0,0.4141,2,Low,0.4399,2,Low,0.0,0.0
090305,CHINCHO,HUANCAVELICA,3578.0,5.5897,2.7949,5.188,90.0,0.6554,5,Very high,0.6426,5,Very high,0.0,0.0
